opportunity_id,vertical,use_case_id,technology_id,priority_score,evidence_count,nace_codes,expected_nace_code_count,denominator_method,vertical_mapping_status,vertical_mapping_quality,vertical_statistical_scope,vertical_mapping_limitation,technology_proxy,technology_mapping_status,demand_scenario,assumption_status,currency,annual_value_method,geography_level,geography_id,geography_label,expected_country_count,selected_market_enterprise_base,addressable_enterprise_base,country_size_cells,countries_with_source_data,nace_country_cells_with_source_data,invalid_enterprise_input_cells,invalid_adoption_input_cells,adoption_basis,adoption_proxy_reason,low_annual_value_eur,central_annual_value_eur,high_annual_value_eur,public_employment_persons,general_public_services_expenditure_eur,defence_expenditure_eur,linked_ted_notice_count,country_coverage_ratio,country_coverage_status,expected_nace_country_cells,nace_component_coverage_ratio,nace_component_coverage_status,low_annual_potential_eur,central_annual_potential_eur,high_annual_potential_eur,market_potential_status,validation_status,market_scope,interpretation_note
Public/Gov sector | compliance-monitoring | cybersecurity-platform,Public/Gov sector,compliance-monitoring,cybersecurity-platform,81.7,7,O,1,public_buyer_count,mapped_public_buyer_denominator,alternative_public_buyer_denominator,"Public administration and defence; compulsory social security, with NACE O employment and COFOG expenditure as context","NACE O is outside SBS. The calculation uses deduplicated opportunity-linked TED buyers as an observed procurement-active lower bound, not the total public-authority population.",public_procurement_evidence,not_required_public_buyer_method,active_public_procurement,not_approved,,scenario_specific,country,HR,HR,1,1.0,1.0,1,1,1,0,0,observed_opportunity_linked_ted_buyers,Observed procurement-active buyer lower bound. NACE O employment and COFOG expenditure are context only and are not multiplied into market size.,,,,116880.0,4756300000.0,1259700000.0,1.0,1.0,complete,1,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Media & Entertainment | customer-segmentation | cloud-data-platform,Media & Entertainment,customer-segmentation,cloud-data-platform,45.1,1,J58;J59;J60,3,sbs_enterprise_count,mapped,composite_sector_proxy,"Publishing, audiovisual production and programming/broadcasting","Excludes parts of live entertainment, arts, sports and platform activity classified elsewhere.",cloud,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,BG,BG,1,26.0,6.721,4,1,2,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,3,0.6666666666666666,partial,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Media & Entertainment | customer-segmentation | cloud-data-platform,Media & Entertainment,customer-segmentation,cloud-data-platform,45.1,1,J58;J59;J60,3,sbs_enterprise_count,mapped,composite_sector_proxy,"Publishing, audiovisual production and programming/broadcasting","Excludes parts of live entertainment, arts, sports and platform activity classified elsewhere.",cloud,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,CZ,CZ,1,49.0,28.412399999999998,6,1,3,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,3,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Media & Entertainment | customer-segmentation | cloud-data-platform,Media & Entertainment,customer-segmentation,cloud-data-platform,45.1,1,J58;J59;J60,3,sbs_enterprise_count,mapped,composite_sector_proxy,"Publishing, audiovisual production and programming/broadcasting","Excludes parts of live entertainment, arts, sports and platform activity classified elsewhere.",cloud,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,DE,DE,1,704.0,426.60560000000004,6,1,3,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,3,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Media & Entertainment | customer-segmentation | cloud-data-platform,Media & Entertainment,customer-segmentation,cloud-data-platform,45.1,1,J58;J59;J60,3,sbs_enterprise_count,mapped,composite_sector_proxy,"Publishing, audiovisual production and programming/broadcasting","Excludes parts of live entertainment, arts, sports and platform activity classified elsewhere.",cloud,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,DK,DK,1,92.0,72.9652,3,1,3,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,3,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Media & Entertainment | customer-segmentation | cloud-data-platform,Media & Entertainment,customer-segmentation,cloud-data-platform,45.1,1,J58;J59;J60,3,sbs_enterprise_count,mapped,composite_sector_proxy,"Publishing, audiovisual production and programming/broadcasting","Excludes parts of live entertainment, arts, sports and platform activity classified elsewhere.",cloud,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,EE,EE,1,12.0,9.2676,6,1,3,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,3,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Media & Entertainment | customer-segmentation | cloud-data-platform,Media & Entertainment,customer-segmentation,cloud-data-platform,45.1,1,J58;J59;J60,3,sbs_enterprise_count,mapped,composite_sector_proxy,"Publishing, audiovisual production and programming/broadcasting","Excludes parts of live entertainment, arts, sports and platform activity classified elsewhere.",cloud,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,ES,ES,1,293.0,174.1556,6,1,3,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,3,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Media & Entertainment | customer-segmentation | cloud-data-platform,Media & Entertainment,customer-segmentation,cloud-data-platform,45.1,1,J58;J59;J60,3,sbs_enterprise_count,mapped,composite_sector_proxy,"Publishing, audiovisual production and programming/broadcasting","Excludes parts of live entertainment, arts, sports and platform activity classified elsewhere.",cloud,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,FI,FI,1,93.0,82.1304,6,1,3,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,3,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Media & Entertainment | customer-segmentation | cloud-data-platform,Media & Entertainment,customer-segmentation,cloud-data-platform,45.1,1,J58;J59;J60,3,sbs_enterprise_count,mapped,composite_sector_proxy,"Publishing, audiovisual production and programming/broadcasting","Excludes parts of live entertainment, arts, sports and platform activity classified elsewhere.",cloud,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,FR,FR,1,681.0,432.62339999999995,6,1,3,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,3,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Media & Entertainment | customer-segmentation | cloud-data-platform,Media & Entertainment,customer-segmentation,cloud-data-platform,45.1,1,J58;J59;J60,3,sbs_enterprise_count,mapped,composite_sector_proxy,"Publishing, audiovisual production and programming/broadcasting","Excludes parts of live entertainment, arts, sports and platform activity classified elsewhere.",cloud,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,HR,HR,1,21.0,13.663800000000002,6,1,3,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,3,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Media & Entertainment | customer-segmentation | cloud-data-platform,Media & Entertainment,customer-segmentation,cloud-data-platform,45.1,1,J58;J59;J60,3,sbs_enterprise_count,mapped,composite_sector_proxy,"Publishing, audiovisual production and programming/broadcasting","Excludes parts of live entertainment, arts, sports and platform activity classified elsewhere.",cloud,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,HU,HU,1,29.0,17.468,2,1,1,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,3,0.3333333333333333,partial,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Media & Entertainment | customer-segmentation | cloud-data-platform,Media & Entertainment,customer-segmentation,cloud-data-platform,45.1,1,J58;J59;J60,3,sbs_enterprise_count,mapped,composite_sector_proxy,"Publishing, audiovisual production and programming/broadcasting","Excludes parts of live entertainment, arts, sports and platform activity classified elsewhere.",cloud,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,IE,IE,1,53.0,41.04030000000001,2,1,1,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,3,0.3333333333333333,partial,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
Media & Entertainment | customer-segmentation | cloud-data-platform,Media & Entertainment,customer-segmentation,cloud-data-platform,45.1,1,J58;J59;J60,3,sbs_enterprise_count,mapped,composite_sector_proxy,"Publishing, audiovisual production and programming/broadcasting","Excludes parts of live entertainment, arts, sports and platform activity classified elsewhere.",cloud,mapped_proxy,expansion_or_managed_service,not_approved,,scenario_specific,country,IT,IT,1,192.0,153.1448,6,1,3,0,0,proxy,All-business non-financial ICT rate used as a cross-vertical proxy; it is not a vertical-specific adoption rate.,,,,,,,0.0,1.0,complete,3,1.0,complete,,,,not_estimable_annual_value_not_approved,blocked_annual_value_not_approved,Orange Business Europe market-sizing scope,"Country-level source data is aggregated to the configured Orange Business region or Europe total. ICT adoption is an all-business proxy. Review vertical_mapping_quality, vertical_mapping_limitation, country_coverage_status and nace_component_coverage_status. For Public/Government, opportunity-linked TED buyers are an observed lower bound; NACE O employment and COFOG expenditure are context only."
